occurrenceID	catalogNumber	institutionCode	collectionCode	collectionID	basisOfRecord	type	recordedBy	eventDate	samplingProtocol	individualCount	preparations	identifiedBy	dateIdentified	identificationQualifier	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificName	scientificNameAuthorship	verbatimTaxonRank	taxonRank	vernacularName	sex	habitat	country	stateProvince	county	verbatimLocality	verbatimElevation	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters
UCN:MH-MAM:46-2300MI2008MA0045	46-2300MI2008MA0045	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Hembra	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0056	46-2300MI2008MA0056	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	May 2001		1		Betancur J | Pohl R	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Desconocido	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0059	46-2300MI2008MA0059	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 19, 2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Macho	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0080	46-2300MI2008MA0080	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Soejarto D | Cabrera I | Zarucchi J	2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Macho	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0090	46-2300MI2008MA0090	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Arias J | Arcos A | Marín Z | Silva S	19/03/2001		1		Albert L | Folsom J | Brand J | Sánchez D	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Hembra	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0119	46-2300MI2008MA0119	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	López R | Sacristán F | Fandiño J	19/03/2001		1		Callejas R | Churchill S | Acevedo P | Saldarriaga F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Desconocido	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0123	46-2300MI2008MA0123	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	Feb 10, 2001		1		Callejas R | Churchill S | Acevedo P | Saldarriaga F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			M	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0128	46-2300MI2008MA0128	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	2001		1		Callejas R | Churchill S | Acevedo P | Saldarriaga F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Male	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0131	46-2300MI2008MA0131	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001		1		Callejas R | Nee M	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Female	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0132	46-2300MI2008MA0132	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	Mar 2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Hembra	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0145	46-2300MI2008MA0145	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F | Henao J	Mar 19, 2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Desconocido	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0187	46-2300MI2008MA0187	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	Mar 19, 2001		1		Callejas R | Roldán F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			M	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0205	46-2300MI2008MA0205	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	19/03/2001		1		Fonnegra R | Betancur J | Roldán F | Betancur A	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Male	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0206	46-2300MI2008MA0206	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	20/03/2001		1		Albert L | Uribe A | Vallejo J	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Female	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0239	46-2300MI2008MA0239	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	Mar 2001		1		Callejas R | Churchill S | Acevedo P | Saldarriaga F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Macho	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0323	46-2300MI2008MA0323	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	2001/03/19		1		Fonnegra R | Roldán F	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Hembra	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0339	46-2300MI2008MA0339	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	2001/03/19		1		Albert L | Folsom J | Brand J | Sánchez D	oct. 2001				Mammalia		Phyllostomidae				Carollia		sp.			Desconocido	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño Largo, Hacienda Los Limones	199	"5° 52' 25.140"" N"	"74° 43' 50.840"" W"					
UCN:MH-MAM:46-2300MI2008MA0450	46-2300MI2008MA0450	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vélez J | Villa F	20/03/2001		1		Albert L | Folsom J | Brand J | Sánchez D	oct. 2001				Mammalia		Phyllostomidae				carollia		sp.			M	Bosque Húmedo	Colombia	Antioquia	Sonsón	Caño la Riquita, Hacienda La Rica	184	"5° 43' 5.120"" N"	"74° 44' 27.350"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0310	46-2300MI2008AV0310	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Castaño N | Moreno E	Mar 19, 2001	Red de Niebla	1	Piel	Callejas R | Arbeláez A | Castaño C	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0328	46-2300MI2008AV0328	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Grupo de Estudios Florísticos UCO	2001	Red de Niebla	1	Piel	Callejas R | Roldán F	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0331	46-2300MI2008AV0331	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	González F	19/03/2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0488	46-2300MI2008AV0488	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Sanín D | Castaño N	19/03/2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0495	46-2300MI2008AV0495	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Sanín D | Castaño N	Feb 10, 2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0505	46-2300MI2008AV0505	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	2001	Red de Niebla	1	Piel	Betancur J | Velásquez P	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0622	46-2300MI2008AV0622	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	19/03/2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0767	46-2300MI2008AV0767	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	Mar 2001	Red de Niebla	1	Piel	Renjifo L	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0918	46-2300MI2008AV0918	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	Mar 19, 2001	Red de Niebla	1	Piel	Renjifo L	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1149	46-2300MI2008AV1149	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	Mar 19, 2001	Red de Niebla	1	Piel	Renjifo L	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1169	46-2300MI2008AV1169	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	19/03/2001	Red de Niebla	1	Piel	Betancur J | Churchill S	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1176	46-2300MI2008AV1176	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	20/03/2001	Red de Niebla	1	Piel	Betancur J | Churchill S	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1186	46-2300MI2008AV1186	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	Mar 2001	Red de Niebla	1	Piel	Rentería E | Estrada C | Brand J | Cogollo A	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1228	46-2300MI2008AV1228	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	2001/03/19	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1322	46-2300MI2008AV1322	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	2001/03/19	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1350	46-2300MI2008AV1350	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	20/03/2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1370	46-2300MI2008AV1370	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Vélez L | Ríos J	Mar 2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1422	46-2300MI2008AV1422	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | López D	2001/03/19	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1423	46-2300MI2008AV1423	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	Feb 2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1425	46-2300MI2008AV1425	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	May 2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1431	46-2300MI2008AV1431	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	Mar 19, 2001	Red de Niebla	1	Piel	Restrepo D | Matapí A	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1494	46-2300MI2008AV1494	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Hernández J | Hoyos S	2001	Red de Niebla	1	Piel	Restrepo D | Matapí A	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1625	46-2300MI2008AV1625	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001	Red de Niebla	1	Piel	Giraldo D	oct. 2001				Aves		Dendrocolaptidae				Dendrocincla fuliginosa					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Tesorito	224	"4° 43' 20.49"" S"	"75° 36' 36.39"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0090	46-2300MI2008AV0090	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Sánchez H	2001/03/19	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Female		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0138	46-2300MI2008AV0138	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	2001/03/19	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Macho		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0491	46-2300MI2008AV0491	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	20/03/2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Hembra		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0612	46-2300MI2008AV0612	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	Mar 2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Desconocido		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0653	46-2300MI2008AV0653	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	2001/03/19	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					M		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0665	46-2300MI2008AV0665	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	Feb 2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Male		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0789	46-2300MI2008AV0789	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	May 2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Female		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0833	46-2300MI2008AV0833	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	Mar 19, 2001	Red de Niebla	1	Piel	Montoya M | Restrepo J	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Macho		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0964	46-2300MI2008AV0964	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	2001	Red de Niebla	1	Piel	Montoya M | Restrepo J	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Hembra		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1175	46-2300MI2008AV1175	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	19/03/2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Desconocido		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1200	46-2300MI2008AV1200	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	19/03/2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					M		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1232	46-2300MI2008AV1232	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Feb 10, 2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Male		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1302	46-2300MI2008AV1302	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Giraldo F | Rodríguez W | Restrepo J | Castrillón S	2001	Red de Niebla	1	Piel	Trujillo P | Molina D | Salazar H | Ríos S	oct. 2001				Aves		Fringillidae				Arremon aurantiirostris					Female		Colombia	Caldas	Aranzazu	Cuchilla El Guayabo, cuenca alta del río Tapias, vereda La Cristalina,	3509	"5° 13' 46.6"" N"	"75° 23' 2.2"" W"					
